venue_id,quiz_date,placing,team,score
1921388290,2021-12-22,3,Zoom...your fired!,70
1921388290,2021-12-22,4,Energy Vampires,55
1921388290,2021-12-22,5,We might leave,49
1921388290,2021-12-22,6,Power Punk Boys,49
1921388290,2021-12-22,7,Regulators,35
1921388290,2021-12-22,8,Fire Crackers,34
1921388290,2021-12-22,9,tardies,33
1921388290,2021-12-22,10,Punk,20
1921388290,2021-12-15,1,Scooby Slacks,77
1921388290,2021-12-15,2,Pool Boys,57
1921388290,2021-12-15,3,Bad at team names,52
1921388290,2021-12-15,4,Fat kids are harder to kidnap,51
1921388290,2021-12-15,5,Loser Talk,51
1921388290,2021-12-15,6,Minecraft hackers,50
1921388290,2021-12-15,7,Scooter Man,40
1921388290,2021-12-15,8,Slacking servers 2,15
1921388290,2021-12-15,9,Slackin servers,0
1921388290,2021-12-08,1,Slack Attack,77
1921388290,2021-12-08,2,Guys w/o Gals,73
1921388290,2021-12-08,3,DAKK the Halls,72
1921388290,2021-12-08,4,In the Nick of time,70
1921388290,2021-12-08,5,Oh-NoMicron Variant,69
1921388290,2021-12-08,6,The Brandi Bunch,68
1921388290,2021-12-08,7,Energy Vampires,62
1921388290,2021-12-08,8,Gnome it All,59
1776683373,2023-04-19,1,Mother Gusters,81
1776683373,2023-04-19,2,Gym-iny Cricket,80
1776683373,2023-04-19,3,Twerkin' Merkin,78
1776683373,2023-04-19,4,Flipped flying filigreed froglets,71
1776683373,2023-04-19,5,Finns fans,62
1776683373,2023-04-19,6,British-ish,45
1776683373,2023-04-19,7,Mike and Mike,32
1776683373,2023-04-19,8,Keep Georgetown Normal,5
1776683373,2023-04-12,1,Gymmy Eat World,76
1776683373,2023-04-12,2,Lucy the elephant,72
1776683373,2023-04-12,3,Wild West City,72
1776683373,2023-04-12,4,Maim!Kill!Destroy!,70
1776683373,2023-04-12,5,Wimple wearing weevils popping polliwogs with pleasure,55
1776683373,2023-04-05,1,Gym Jones,75
1776683373,2023-04-05,2,What begins with W and ends in T,65
1776683373,2023-04-05,3,It's our year,63
1776683373,2023-04-05,4,British-ish,57
1776683373,2023-04-05,5,Fantastic Frollicking Farting Froggies,54
1776683373,2023-03-29,1,E=MC Hammer,69
1776683373,2023-03-29,2,First Timers,62
1776683373,2023-03-29,3,Green Glittery Giggling Grogus,61
1776683373,2023-03-29,4,Better Late Than Pregnant,60
1776683373,2023-03-29,5,Extreme drunks,55
1776683373,2023-03-22,1,British-ish,66
1776683373,2023-03-22,2,E=MC2,58
1776683373,2023-03-22,3,Lollygaggers,58
1776683373,2023-03-22,4,Prideful Pirouetting Pierogies,55
1776683373,2023-03-22,5,Red Raider Gals,28
1776683373,2023-03-22,6,The Cheese Bags,27
1776683373,2023-03-22,7,Whalecarp,16
1776683373,2023-03-15,1,Nothing Nowhere Some of the Time,86
1776683373,2023-03-15,2,Lollygaggers,82
1776683373,2023-03-15,3,The Pregamers,65
1776683373,2023-03-15,4,Too American,63
1776683373,2023-03-15,5,Mothmen,57
1776683373,2023-03-15,6,The Knowmads,51
1776683373,2023-03-15,7,The lollywaggers,34
1776683373,2023-03-15,8,"Well, we tried",31
1776683373,2023-03-08,1,Lollygaggers,88
1776683373,2023-03-08,2,Boilermakers,61
1776683373,2023-03-08,3,Dos Amigos,49
1776683373,2023-03-08,4,The Ca-noodlers,42
1776683373,2023-03-08,5,Cs Get Degrees,20
1776683373,2023-03-08,6,Hazy,1
1776683373,2023-03-01,1,Lollygaggers,77
1776683373,2023-03-01,2,Bangers and Sass,62
1776683373,2023-03-01,3,Four-Eyed Trio,47
1776683373,2023-03-01,4,Late,36
1776683373,2023-03-01,5,KARBACH,28
1776683373,2023-03-01,6,LL Cool C,20
1776683373,2023-03-01,7,Julie's noodles,10
1776683373,2023-02-22,1,Scandalous Wafers,87
1776683373,2023-02-22,2,Lollygaggers,85
1776683373,2023-02-22,3,The technicians,58
1776683373,2023-02-22,4,Drunks,55
1776683373,2023-02-22,5,1man show,52
1776683373,2023-02-22,6,Innit,0
1776683373,2023-02-15,1,Lollygaggers,81
1776683373,2023-02-15,2,The Wombles,59
1776683373,2023-02-15,3,Catalina Wine Mixers,31
1776683373,2023-02-08,1,Lollygaggers,92
1776683373,2023-02-08,2,Timely Pop Culture Reference,79
1776683373,2023-02-08,3,Averages joes,75
1776683373,2023-02-08,4,Dinks and Drinks,75
1776683373,2023-02-08,5,Whooshbags,64
1776683373,2023-02-08,6,The Knowmads,64
1776683373,2023-02-08,7,Gen Z Answers Only,59
1776683373,2023-02-08,8,CVMA 1,56
1776683373,2023-02-08,9,Sarcasm Royalty,53
1776683373,2023-02-08,10,4:20,50
1776683373,2023-02-08,11,The Lightweights,32
1776683373,2023-02-08,12,lollygaggers,0
1776683373,2023-01-25,1,Timely Pop Culture Reference,80
1776683373,2023-01-25,2,Golden State,73
1776683373,2023-01-25,3,Lollygaggers,68
1776683373,2023-01-25,4,Better Late Than Pregnant,63
1776683373,2023-01-25,5,French Frilly Farting Frogs,61
1776683373,2023-01-25,6,McDonalds smoking section,47
1776683373,2023-01-18,1,Lollygaggers,82
1776683373,2023-01-18,2,Tadpoles and tallywhackers,61
1776683373,2023-01-18,3,Austin misfits,52
1776683373,2023-01-18,4,Mega Losers,39
1776683373,2023-01-18,5,Savida & Vinessen,0
1776683373,2023-01-11,1,Lollygaggers,85
1776683373,2023-01-11,2,Scandalous Whitestoners,84
1776683373,2023-01-11,3,The Knowmads,70
1776683373,2023-01-11,4,Frogged and friends,65
1776683373,2023-01-11,5,Here 4 Beer,58
1776683373,2023-01-11,6,Lousy Friends,10
1776683373,2023-01-04,1,Lollygaggers Forever,86
1776683373,2023-01-04,2,Team Name Pending,75
1776683373,2023-01-04,3,Book Nook Chicks,46
1776683373,2023-01-04,4,Whipper Snappers,45
1776683373,2023-01-04,5,Probably Last,40
1776683373,2023-01-04,6,Here 4 Beer,28
1776683373,2023-01-04,7,Lollygaggers,0
1776683373,2022-12-28,1,Scandalous Holidays,82
1776683373,2022-12-28,2,Rizz Quizlifa,82
1776683373,2022-12-28,3,The Inappropriates,62
1776683373,2022-12-28,4,Hermioneed More Beer,58
1776683373,2022-12-28,5,Carnage Asada,54
1776683373,2022-12-28,6,Bashley,49
1776683373,2022-12-28,7,Shweatyballs,49
1776683373,2022-12-28,8,All gas no brakes,22
1776683373,2022-12-21,1,Real Gum,103
1776683373,2022-12-21,2,Scandalous Chill,100
1776683373,2022-12-21,3,Deep Sea Skydivers,95
1776683373,2022-12-21,4,The Grinches Balls,79
1776683373,2022-12-21,5,GTX,50
1776683373,2022-12-14,1,Broken Mistletoe,89
1776683373,2022-12-14,2,Scandalous Cups,78
1776683373,2022-12-14,3,The Four Horsemen of the Alpaca Lips,76
1776683373,2022-12-14,4,Last Place,72
1776683373,2022-12-14,5,The Bop troff Gang,64
1776683373,2022-12-14,6,queso fresco,63
1776683373,2022-12-14,7,"Fried, Blitzen, & Broken",60
1776683373,2022-12-14,8,Small freys,50
1776683373,2022-12-14,9,Optometry Nerds!!!!,5
1776683373,2022-12-07,1,Lollygaggers,88
1776683373,2022-12-07,2,Team of the last resort,81
1776683373,2022-12-07,3,Witty enough on my own,55
1776683373,2022-12-07,4,Lousy friends,54
1776683373,2022-11-30,1,whipper snappers,74
1776683373,2022-11-30,2,Something Witty,67
1776683373,2022-11-30,3,Buck Fifty,63
1776683373,2022-11-30,4,The Bop Trof Gang,56
1776683373,2022-11-30,5,He's Not Clever,54
1776683373,2022-11-30,6,The TOAD-ally wicked twosome,47
1776683373,2022-11-30,7,Lollygaggers,28
1776683373,2022-11-23,1,I want to play with your Butter Balls,94
1776683373,2022-11-23,2,Lollygaggers,90
1776683373,2022-11-23,3,Lets give them something to talk about,86
1776683373,2022-11-23,4,Team h,55
1776683373,2022-11-23,5,Trip-toe-fans,52
1776683373,2022-11-23,6,Rowdy Raleys,44
1776683373,2022-11-23,7,Willy,42
1776683373,2022-11-23,8,Blah,0
1776683373,2022-11-23,9,Team h 1,0
1776683373,2022-11-16,1,Crab,82
1776683373,2022-11-16,2,Lollygaggers,79
1776683373,2022-11-16,3,The Ticket Masters,72
1776683373,2022-11-16,4,Better Late Than Pregnant,68
1776683373,2022-11-16,5,Tadpoles and Tallywhackers,59
1776683373,2022-11-16,6,Just here for the drinks,38
1776683373,2022-11-09,1,Scandalous Whitestoners,83
1776683373,2022-11-09,2,in it for the company,66
1776683373,2022-11-09,3,Frog N Fairy fun nuggets,50
1776683373,2022-11-02,1,Lollygaggers,93
1776683373,2022-11-02,2,The Commodores,67
1776683373,2022-11-02,3,Lousy friends,64
1776683373,2022-11-02,4,Booboobeeboop,58
1776683373,2022-11-02,5,Frelling Frogs,56
1740555737,2023-04-19,1,"great drinkers, mediocre thinkers",80
1740555737,2023-04-19,2,Wizards of AUS,79
1740555737,2023-04-19,3,The Honeys,17
1740555737,2022-11-16,1,the penultimate ride of the three musketeers,74
1740555737,2022-11-16,2,Jen wont let us say vasectomy,73
1740555737,2022-11-16,3,One of us useless,70
1740555737,2022-11-16,4,The Quizzard of Oz,69
1740555737,2022-11-16,5,Nerds R' Us,62
1740555737,2022-11-16,6,Foureign and domestic,61
1740555737,2022-11-16,7,Hospital Throws,46
1740555737,2022-11-16,8,Wizards of AUS,35
1740555737,2022-11-09,1,Whiskey Quizness,80
1740555737,2022-11-09,2,I guess the red wave was a light flow,79
1740555737,2022-11-09,3,Citizens for Snipps,78
1740555737,2022-11-09,4,Few and 4 between,74
1740555737,2022-11-09,5,Lets get fi$cal,72
1740555737,2022-11-09,6,I'm stumped already,71
1740555737,2022-11-09,7,Wizards odd AUS,71
1740555737,2022-11-09,8,queso fresco,68
1740555737,2022-11-09,9,Maybe December will be better,52
1740555737,2022-11-09,10,Longhorns Hogs and Bears,49
1740555737,2022-11-09,11,Wheres Nicole,37
1740555737,2022-11-09,12,New men,35
1740555737,2022-11-09,13,Soft entry,23
1740555737,2022-11-02,1,Philosofour's stone,93
1740555737,2022-11-02,2,We Joker Every Round,83
1740555737,2022-11-02,3,Wizards of AUS,82
1740555737,2022-11-02,4,Whiskey Quizness,78
1740555737,2022-11-02,5,Unda Pressure,76
1740555737,2022-11-02,6,4 and 1/2 stars,74
1740555737,2022-11-02,7,Spoce gorls,73
1740555737,2022-11-02,8,Dr. Walter,73
1740555737,2022-11-02,9,three and one musketeers,71
1740555737,2022-11-02,10,Teacher are over paid,65
1740555737,2022-11-02,11,They Might Be Jareds,62
1740555737,2022-11-02,12,Joji Top 100,61
1740555737,2022-11-02,13,Mostly Jack,54
1740555737,2022-11-02,14,The Squishies,47
1740555737,2022-11-02,15,Team Bolognese,34
1740555737,2022-11-02,16,The Disappointments,24
1740555737,2022-11-02,17,Olivia's parents,11
1740555737,2022-10-26,1,Whiskey Quizness,84
1740555737,2022-10-26,2,Feeling Eufouric,81
1740555737,2022-10-26,3,Concussed and Nonplussed,79
1740555737,2022-10-26,4,three musketeers,78
1740555737,2022-10-26,5,helpful bunch,77
1740555737,2022-10-26,6,Chiiiips Nooooo,71
1740555737,2022-10-26,7,Wizards of AUS,71
1740555737,2022-10-26,8,Special Agent Dumpling Cat,70
1740555737,2022-10-26,9,Were Just guessing,69
1740555737,2022-10-26,10,The Final Four,67
1740555737,2022-10-26,11,Jive Turkeys,65
1740555737,2022-10-26,12,Tuacide Squad,60
1740555737,2022-10-26,13,Dr Walter,59
1740555737,2022-10-26,14,Team Dang,58
1740555737,2022-10-26,15,The one who knocks,49
1740555737,2022-10-26,16,Dogs R Us,47
1740555737,2022-10-26,17,Sunshine in fourcast,45
1740555737,2022-10-26,18,Fake Gurus,35
1740555737,2022-10-26,19,Average joes,28
1740555737,2022-10-19,1,Whiskey Quizness,79
1740555737,2022-10-19,2,Dumpster Guts,75
1740555737,2022-10-19,3,Moister than an Oyster,68
1740555737,2022-10-19,4,This guy that guy,67
1740555737,2022-10-19,5,Fourplay,66
1740555737,2022-10-19,6,Marian and the Steamshovels,62
1740555737,2022-10-19,7,Diamond Dogs,60
1740555737,2022-10-19,8,Pulpy d,57
1740555737,2022-10-19,9,queso fresco,56
1740555737,2022-10-19,10,Team Dang,55
1740555737,2022-10-19,11,Ohm Dome,25
1740555737,2022-10-19,12,Not by myself,9
1740555737,2022-10-19,13,Team kev,1
1740555737,2022-10-12,1,We Joker Every Round,82
1740555737,2022-10-12,2,Whiskey Quizness,79
1740555737,2022-10-12,3,Sad Don Draper,73
1740555737,2022-10-12,4,queso fresco,73
1740555737,2022-10-12,5,The ROFL-Copters,69
1740555737,2022-10-12,6,Sign of the four,68
1740555737,2022-10-12,7,Jennifour,67
1740555737,2022-10-12,8,Discount Electronics Guest Wifi,66
1740555737,2022-10-12,9,Dr. Walter,62
1740555737,2022-10-12,10,Dumpling Cat,59
1740555737,2022-10-12,11,Wizards of AUS,59
1740555737,2022-10-12,12,Diamond Dogs,49
1740555737,2022-10-12,13,Something Stink Related,49
1740555737,2022-10-12,14,Fun Noodle,38
1740555737,2022-10-12,15,Team Luna,23
1740555737,2022-10-12,16,Incindyary,18
1740555737,2022-10-12,17,Exhausted_Mom,10
1740555737,2022-10-12,18,All By Myself,5
1740555737,2022-10-05,1,Dr. Walter,80
1740555737,2022-10-05,2,Not last place!,78
1740555737,2022-10-05,3,Quizzical Quorum,75
1740555737,2022-10-05,4,Mixed Metafours,73
1740555737,2022-10-05,5,Diamond Dogs,67
1740555737,2022-10-05,6,Team Dang,65
1740555737,2022-10-05,7,Slumdog millionaire,47
1740555737,2022-10-05,8,All by myself,46
1740555737,2022-10-05,9,Hot to trot,25
1740555737,2022-10-05,10,Booksta Babes,0
1740555737,2022-09-28,1,Ian Got Me Wet,75
1740555737,2022-09-28,2,Helpful Bunch,73
1740555737,2022-09-28,3,Dumpster Guts,72
1740555737,2022-09-28,4,Wizards of AUS,72
1740555737,2022-09-28,5,"It's Not Cute, It's Fringe",70
1740555737,2022-09-28,6,We've been here befour,69
1740555737,2022-09-28,7,Quizanthemums,66
1740555737,2022-09-28,8,Los Chupacabras,65
1740555737,2022-09-28,9,Not last place,62
1740555737,2022-09-28,10,"It's TrashCAN, Not TrashCAN'T",60
1740555737,2022-09-28,11,Bigfoots big dick,59
1740555737,2022-09-28,12,Test case,56
1740555737,2022-09-28,13,Slower than it looks,53
1740555737,2022-09-28,14,S & M,53
1740555737,2022-09-28,15,Diamond Dog,42
1740555737,2022-09-28,16,Motor Britches,41
1740555737,2022-09-28,17,The nads,38
1740555737,2022-09-28,18,The Hallabaloos,25
1740555737,2022-09-28,19,Flying Dragons,16
1740555737,2022-09-21,1,Sparkle Princess,86
1740555737,2022-09-21,2,As four as we know...,85
1740555737,2022-09-21,3,Come At Me Brew,79
1740555737,2022-09-21,4,missin' mo,76
1740555737,2022-09-21,5,Croc the Frogless Train,75
1740555737,2022-09-21,6,Welcome back newlywedz,75
1740555737,2022-09-21,7,Goldenboyzandgirlz,73
1740555737,2022-09-21,8,Wizards of AUS,73
1740555737,2022-09-21,9,Quizzical Quorum,71
1740555737,2022-09-21,10,Team Winnie,69
1740555737,2022-09-21,11,Anderson Trojans,66
1740555737,2022-09-21,12,Diamond Dogs,66
1740555737,2022-09-21,13,"It's TrashCAN, Not TrashCAN'T",62
1740555737,2022-09-21,14,Fluffy Nutz,60
1740555737,2022-09-21,15,El Nacho,54
1740555737,2022-09-21,16,Hells bells,42
1740555737,2022-09-21,17,Team lacy,37
1740555737,2022-09-21,18,The Halabaloos,33
1740555737,2022-09-21,19,Casual Trivial Pursuitist,16
1740555737,2022-09-21,20,Crews,11
1740555737,2022-09-21,21,Lacy,0
1740555737,2022-09-21,22,Welcome back newlyweds,0
1740555737,2022-09-14,1,Saskatoons!,87
1740555737,2022-09-14,2,Whiskey Quizness,86
1740555737,2022-09-14,3,B is for better,85
1740555737,2022-09-14,4,Wizards of AUS,84
1740555737,2022-09-14,5,So Much for God Saving the Queen,82
1740555737,2022-09-14,6,three musketeers,79
1740555737,2022-09-14,7,Croc the Frogger Train,78
1740555737,2022-09-14,8,Entry Error,76
1740555737,2022-09-14,9,Leap Fourth in the l1ne,75
1740555737,2022-09-14,10,Landing ovations,75
1740555737,2022-09-14,11,Manifesting Fourth,70
1740555737,2022-09-14,12,Britians free corgis,68
1740555737,2022-09-14,13,Come At Me Brew,68
1740555737,2022-09-14,14,Hannah,66
1740555737,2022-09-14,15,Quizzed in my Pants,63
1740555737,2022-09-14,16,Non Geeks,60
1740555737,2022-09-14,17,WackyWildWednesdayers,56
1740555737,2022-09-14,18,Flying Dragons,51
1740555737,2022-09-14,19,Tefinas,26
1740555737,2022-09-14,20,Cliffords,17
1740555737,2022-09-14,21,Quizkalif,11
1740555737,2022-09-07,1,Dr. Walter,78
1740555737,2022-09-07,2,HTown Hotties,77
1740555737,2022-09-07,3,Fourmally Meme team (DQ More than 6),76
1740555737,2022-09-07,4,Rosemary Dare,73
1740555737,2022-09-07,5,Gotdammit Bobby Fischer,73
1740555737,2022-09-07,6,Manifesting Fourth,69
1740555737,2022-09-07,7,three plus one musketeers,69
1740555737,2022-09-07,8,Beck to the future,66
1740555737,2022-09-07,9,Just here 4 beer,64
1740555737,2022-09-07,10,Tequila Mockingbird,60
1740555737,2022-09-07,11,Where U@ Lynx,54
1740555737,2022-09-07,12,Little Rascal,44
1740555737,2022-09-07,13,At least the kids got rained out too,33
1740555737,2022-09-07,14,Hot Pants,17
1740555737,2022-09-07,15,Not too Lausy,16
1740555737,2022-08-31,1,Between 2 Fourns,81
1740555737,2022-08-31,2,Caped Crusaders,80
1740555737,2022-08-31,3,My Big Fat Geek Wednesday,67
1740555737,2022-08-31,4,Three musketeers,65
1740555737,2022-08-31,5,Quizzie Quads,65
1740555737,2022-08-31,6,the flying spaghetti monsters,64
1740555737,2022-08-31,7,Laser Sloths,64
1740555737,2022-08-31,8,Curbed Enthusiasm,62
1740555737,2022-08-31,9,Wizards of AUS,56
1740555737,2022-08-31,10,ROB,55
1740555737,2022-08-31,11,LYING ABOUT MY MASTERS DEGREE,54
1740555737,2022-08-31,12,The Gang Sings Tractors! Turnips! Buttocks!,50
1740555737,2022-08-31,13,Helpful Bunch,47
1740555737,2022-08-31,14,F'in dishwasher leak,47
1740555737,2022-08-31,15,Were just guessing,41
1740555737,2022-08-31,16,The Pizza Beasts,18
1740555737,2022-08-24,1,4gone conclusions,88
1740555737,2022-08-24,2,Beautiful Little Speculum,78
1740555737,2022-08-24,3,Fourtunately...,77
1740555737,2022-08-24,4,Our Flag Means Trivia,72
1740555737,2022-08-24,5,Slider House Rules,69
1740555737,2022-08-24,6,Hobos with Homes,67
1740555737,2022-08-24,7,Monica is always late,63
1740555737,2022-08-24,8,The Yellow Team,59
1740555737,2022-08-24,9,Free Beer Tokens Only,57
1740555737,2022-08-24,10,Dainty Tainties,53
1740555737,2022-08-24,11,WackyWildWednesdayers,53
1740555737,2022-08-24,12,Wizards of AUS,45
1740555737,2022-08-24,13,Fancy Turtle,31
1740555737,2022-08-24,14,Whiskey Quizness (Left),24
1740555737,2022-08-24,15,Fancy turtl,8
1740555737,2022-08-24,16,Fancy turtel,0
1740555737,2022-08-24,17,Hobbos with Homes (VOID),0
1740555737,2022-08-17,1,Use Ya Blinker,71
1740555737,2022-08-17,2,Three Musketeers,70
1740555737,2022-08-17,3,The Team Fourmerly Known As....,69
1740555737,2022-08-17,4,Brians birthday,69
1740555737,2022-08-17,5,Lying about my masters degree,67
1740555737,2022-08-17,6,maybe September will be better,64
1740555737,2022-08-17,7,Livestream Nougat Bar,64
1740555737,2022-08-17,8,Ex Vivo,58
1740555737,2022-08-17,9,Htown hotties,58
1740555737,2022-08-17,10,Swifties,57
1740555737,2022-08-17,11,Helpful Bunch,57
1740555737,2022-08-17,12,Wizards of AUS,56
1740555737,2022-08-17,13,Rebel Scum,54
1740555737,2022-08-17,14,Diamond Dogs,49
1740555737,2022-08-17,15,Sassy Pants,47
1740555737,2022-08-17,16,Tequila mockingbirds,46
1740555737,2022-08-17,17,At least we are not last!,42
1740555737,2022-08-17,18,Yasss Kweens,40
1740555737,2022-08-17,19,The Woodchuck Chicks,38
1740555737,2022-08-17,20,Big Trail,38
1740555737,2022-08-17,21,Warm Technology Bottoms,35
1740555737,2022-08-17,22,Tequila Mockingbirds,13
1740555737,2022-08-17,23,Memma,9
1740555737,2022-08-17,24,JAJL,4
1740555737,2022-08-03,1,Saskatoons!!,89
1740555737,2022-08-03,2,Front Row,80
1740555737,2022-08-03,3,It worked on my computer,79
1740555737,2022-08-03,4,Sweaty Brian,79
1740555737,2022-08-03,5,Bee tean,75
1740555737,2022-08-03,6,Fourwarned & Fourarmed.,75
1740555737,2022-08-03,7,All By Myself,70
1740555737,2022-08-03,8,LYING ABOUT MY MASTERS DEGREE,68
1740555737,2022-08-03,9,Get Your Flamingo Off My Lawn,67
1740555737,2022-08-03,10,Dumpster Guts,62
1740555737,2022-08-03,11,BECKM,61
1740555737,2022-08-03,12,The jagerbombs,59
1740555737,2022-08-03,13,LIV Free Die Young,45
1740555737,2022-08-03,14,3 Gens,42
1740555737,2022-08-03,15,Pim-dragon,39
1740555737,2022-08-03,16,Please work!!!,37
1740555737,2022-08-03,17,Buc and Chuck,24
1740555737,2022-08-03,18,Bee team,0
1740555737,2022-08-03,19,Dance Dance,0
1740555737,2022-07-27,1,Who Pissed off Heat Miser?,79
1740555737,2022-07-27,2,We miss April!!,78
1740555737,2022-07-27,3,Barefoot con Queso,68
1740555737,2022-07-27,4,Is this a mosquito bite or monkeypox,65
1740555737,2022-07-27,5,The basics,59
1740555737,2022-07-27,6,The more you drink the better you think,57
1740555737,2022-07-27,7,Millstoners,56
1740555737,2022-07-27,8,Orange Juice No Pulp,56
1740555737,2022-07-27,9,Wicked Wenzs,51
1740555737,2022-07-27,10,But Can You Freeze It?,49
1740555737,2022-07-27,11,late cummer,27
1740555737,2022-07-27,12,Sic Em,25
1740555737,2022-07-27,13,Hops&Barley,18
1740555737,2022-07-27,14,Haveli,9
1740555737,2022-07-27,15,Knowitalls,5
1740555737,2022-07-20,1,Fourth is literally the new first,74
1740555737,2022-07-20,2,Were just guessing,70
1740555737,2022-07-20,3,The Outsiders,69
1740555737,2022-07-20,4,This Is Our Alibi,68
1740555737,2022-07-20,5,Team Name,68
1740555737,2022-07-20,6,Our Flag Means Mediocrity,66
1740555737,2022-07-20,7,Benevolent Quiz Pupils of Dan,60
1740555737,2022-07-20,8,Beach Vibes,47
1740555737,2022-07-20,9,Tap It Twice,39
1740555737,2022-07-20,10,Schwetty Bettys,36
1740555737,2022-07-20,11,The Koalas,12
1740555737,2022-07-20,12,Jerk Store,4
1740555737,2022-07-13,1,Fourth and spoon,76
1740555737,2022-07-13,2,The Blind Squirrel,74
1740555737,2022-07-13,3,McMasters of Puppets,64
1740555737,2022-07-13,4,Shady Ladies,64
